integer_type,value,d,L1,Tail,H2,keff,null_source
site_multiplicity,12,2,0.55789,0.0,0.5067,1.38275,empirical
site_multiplicity,12,2,0.55789,0.0,0.5067,1.38275,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,12,2,0.55789,0.0,0.5067,1.38275,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,12,2,0.55789,0.0,0.5067,1.38275,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
